,Bias / V,STS,error,site
2126,0.79167515,0.8425888219396324,0.059685085195860715,UnfaultedMiddle
2127,0.8079059199999999,0.8324453980688984,0.06287586662058361,UnfaultedMiddle
2128,0.8247831700000001,0.814896424515459,0.06530663526583992,UnfaultedMiddle
2129,0.84475716,0.8106913828709368,0.06444887476959534,UnfaultedMiddle
2130,0.8609747499999999,0.8194736180567863,0.0664223407541314,UnfaultedMiddle
2131,0.8772962,0.8504544656768462,0.06859925848870355,UnfaultedMiddle
2132,0.8973452599999998,0.8911464215628628,0.0696164831548662,UnfaultedMiddle
2133,0.9139092,0.9378450973326133,0.06850297271729851,UnfaultedMiddle
2134,0.9301826000000002,0.9742982277113788,0.06348311072694733,UnfaultedMiddle
2135,0.95022016,1.0367554424706587,0.06343873462620958,UnfaultedMiddle
2136,0.96700399,1.1161234356375136,0.06584853524792626,UnfaultedMiddle
2137,0.98379077,1.1959211451094984,0.06681335806429459,UnfaultedMiddle
2138,1.00277312,1.2721322137801612,0.06252297659898826,UnfaultedMiddle
2139,1.020035,1.3445416055774801,0.06082183484648466,UnfaultedMiddle
2140,1.035677,1.4289867776952483,0.056928535776743464,UnfaultedMiddle
2141,1.055078,1.5175093993919309,0.05092019056588458,UnfaultedMiddle
2142,1.0728776999999998,1.6308424522949405,0.060789472236962176,UnfaultedMiddle
2143,1.0890616999999998,1.6967752190255059,0.05300206742428043,UnfaultedMiddle
2144,1.1062732000000002,1.7686113244099915,0.053042376511856726,UnfaultedMiddle
2145,1.1258272,1.8344693009936208,0.05391324151128508,UnfaultedMiddle
2146,1.142304,1.893707219713498,0.05278758518004285,UnfaultedMiddle
2147,1.1582588999999999,1.9364147379920087,0.05529440186646665,UnfaultedMiddle
2148,1.1786727999999997,1.9848152446704013,0.061244656268035956,UnfaultedMiddle
2149,1.1951473,1.9953662592722605,0.05847130748893493,UnfaultedMiddle
2150,1.211223,2.022939061064983,0.0659163016722158,UnfaultedMiddle
2151,1.2313805,2.041245370118493,0.0708432061166109,UnfaultedMiddle
2152,1.2484088000000002,2.0319359220417095,0.07512468397055011,UnfaultedMiddle
2153,1.2641739,2.0434407668302237,0.0754150737769393,UnfaultedMiddle
2154,1.2842263999999999,2.039011404490387,0.07075519607422912,UnfaultedMiddle
2155,1.3015976000000002,2.0123695157389987,0.07631979052356037,UnfaultedMiddle
2156,1.3173443,1.9831046878196363,0.07940261447684692,UnfaultedMiddle
2157,1.3368482,1.9294295960448509,0.07612891778190901,UnfaultedMiddle
2158,1.3546226000000001,1.8758789178101736,0.08002755994845373,UnfaultedMiddle
2159,1.3706209,1.8619693075458073,0.07345118322902003,UnfaultedMiddle
2160,1.3877281,1.7908255075127677,0.06438677163112454,UnfaultedMiddle
2161,1.4077009999999999,1.7469144414415054,0.06806706578517144,UnfaultedMiddle
2162,1.4241382000000002,1.726773854839172,0.06603105994681566,UnfaultedMiddle
2163,1.4403118,1.7103223490833166,0.06113130896010917,UnfaultedMiddle
2164,1.4605652999999998,1.6967783299220982,0.060630899493755434,UnfaultedMiddle
2165,1.4770476000000001,1.6633269159355557,0.0594426582577908,UnfaultedMiddle
2166,1.4936892,1.6400065062232823,0.06859540362749197,UnfaultedMiddle
2167,1.5133781,1.6377529488723972,0.06777673149104133,UnfaultedMiddle
2168,1.5301845,1.6238580130258717,0.06833402133419483,UnfaultedMiddle
2169,1.5461884,1.5447838945532992,0.06746260707990336,UnfaultedMiddle
2170,1.5656991,1.5093404544254718,0.07310205779487917,UnfaultedMiddle
2171,1.5834038000000004,1.4758995507438835,0.07880317765732636,UnfaultedMiddle
2172,1.5991873,1.5200178742955663,0.0797818412238819,UnfaultedMiddle
2173,1.6186111,1.490179677462211,0.0810790986827631,UnfaultedMiddle
2174,1.6364328000000001,1.4721887199728307,0.08955709363234454,UnfaultedMiddle
2175,1.6525528999999999,1.4829793637292417,0.09390658968535898,UnfaultedMiddle
2176,1.6693251999999998,1.5525516265228902,0.080311188357225,UnfaultedMiddle
2177,1.6889816000000004,1.5807000667098154,0.07922243645562624,UnfaultedMiddle
2178,1.7052079,1.650063544405581,0.06497893167814574,UnfaultedMiddle
2179,1.7219412000000003,1.6441623411514361,0.0823898323966944,UnfaultedMiddle
2180,1.7416604,1.7236167115026781,0.08539138722393123,UnfaultedMiddle
2181,1.7582540000000002,1.8039393576859257,0.0930209719488403,UnfaultedMiddle
2182,1.7746074999999997,1.8079925513646053,0.0954879463329886,UnfaultedMiddle
2183,1.7945810000000002,1.8730307906286057,0.1023800307317844,UnfaultedMiddle
2184,1.8115158999999998,1.9757247060862053,0.11842457998185749,UnfaultedMiddle
2185,1.8275513,2.151462913699636,0.13251633738456572,UnfaultedMiddle
2186,1.8469114999999998,2.3042729679409173,0.1319123488697922,UnfaultedMiddle
2187,1.8643298000000001,2.363158974958066,0.15034578441546723,UnfaultedMiddle
2188,1.8801194000000003,2.5369300336741816,0.17336106331170087,UnfaultedMiddle
2189,1.8993042,2.834641538485921,0.17642422679686268,UnfaultedMiddle
2190,1.917513,3.094593302182621,0.1681159324932453,UnfaultedMiddle
2191,1.9336769,3.2760199869753825,0.19038263141858872,UnfaultedMiddle
2192,1.9505156999999997,3.4528887443120935,0.20549216890950514,UnfaultedMiddle
2193,1.9704297999999998,3.7167705436341585,0.216885369493386,UnfaultedMiddle
2194,1.9866565999999999,4.066261174950413,0.20998596675022696,UnfaultedMiddle
2195,2.0029385999999993,4.266923584989899,0.21635315746756756,UnfaultedMiddle
2196,2.0225795,4.5210020769693475,0.21766951006163357,UnfaultedMiddle
2197,2.0392211000000002,4.754787616971729,0.23638097859702492,UnfaultedMiddle
2198,2.0554084,5.16377885479597,0.2477343492870419,UnfaultedMiddle
2199,2.0755137,5.4256857419776345,0.24518581557564054,UnfaultedMiddle
2200,2.0925207,5.703605070390583,0.25417329363163627,UnfaultedMiddle
2201,2.1088269,5.917506294486893,0.29775525633548283,UnfaultedMiddle
2202,2.1279827,6.2276663675876245,0.30703976880960354,UnfaultedMiddle
2203,2.1455353,6.48186544252309,0.3067563268546023,UnfaultedMiddle
2204,2.1614012,6.669285050163738,0.29994079645018157,UnfaultedMiddle
2205,2.1807159,6.8134154415293136,0.27041462425148816,UnfaultedMiddle
2206,2.1984921,6.958480399531308,0.2757260152569329,UnfaultedMiddle
2207,2.2145520000000003,7.134679551617798,0.2601062321555625,UnfaultedMiddle
2208,2.2321236,7.240604258013251,0.22729617513289285,UnfaultedMiddle
2209,2.2513791000000003,7.323978637470906,0.22686435056953758,UnfaultedMiddle
2210,2.2677561,7.383173101822808,0.2240294172018249,UnfaultedMiddle
